STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,YEAR,MONTH
7,2022-07-01 00:00:02,2022-06-30 23:53:53,HIGH STREET,29,19,10,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 00:00:02,2022-06-30 23:52:04,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 00:00:02,2022-06-30 23:53:27,JOHN STREET WEST,31,7,24,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 00:00:02,2022-06-30 23:54:54,FRANCIS STREET,30,8,22,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 00:30:02,2022-07-01 00:28:33,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 00:30:02,2022-07-01 00:22:22,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 00:30:02,2022-07-01 00:22:31,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 00:30:02,2022-07-01 00:19:41,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 01:00:03,2022-07-01 00:50:29,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 01:00:03,2022-07-01 00:50:28,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 01:00:03,2022-07-01 00:50:26,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 01:00:03,2022-07-01 00:50:26,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 01:30:02,2022-07-01 01:20:48,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 01:30:02,2022-07-01 01:20:47,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 01:30:02,2022-07-01 01:20:44,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 01:30:02,2022-07-01 01:20:44,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 02:00:02,2022-07-01 01:55:06,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 02:00:02,2022-07-01 01:56:23,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 02:00:02,2022-07-01 01:51:02,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 02:00:02,2022-07-01 01:51:01,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 02:30:02,2022-07-01 02:25:24,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 02:30:02,2022-07-01 02:26:41,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 02:30:02,2022-07-01 02:21:19,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 02:30:02,2022-07-01 02:21:18,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 03:00:03,2022-07-01 02:55:43,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 03:00:03,2022-07-01 02:57:00,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 03:00:03,2022-07-01 02:51:36,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 03:00:03,2022-07-01 02:51:35,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 03:30:02,2022-07-01 03:26:02,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 03:30:02,2022-07-01 03:27:19,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 03:30:02,2022-07-01 03:21:54,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 03:30:02,2022-07-01 03:21:52,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 04:00:02,2022-07-01 03:56:20,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 04:00:02,2022-07-01 03:57:37,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 04:00:02,2022-07-01 03:52:11,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 04:00:02,2022-07-01 03:52:10,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 04:30:02,2022-07-01 04:26:39,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 04:30:02,2022-07-01 04:27:56,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 04:30:02,2022-07-01 04:22:28,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 04:30:02,2022-07-01 04:22:27,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 05:00:03,2022-07-01 04:56:58,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 05:00:03,2022-07-01 04:58:15,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 05:00:03,2022-07-01 04:52:46,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 05:00:03,2022-07-01 04:52:44,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 05:30:02,2022-07-01 05:20:15,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 05:30:02,2022-07-01 05:20:36,DEVERELL PLACE,30,12,18,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 05:30:02,2022-07-01 05:20:15,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 05:30:02,2022-07-01 05:20:14,FRANCIS STREET,30,9,21,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 06:00:03,2022-07-01 05:57:50,HIGH STREET,29,21,8,OPEN,High Street,53.3436,-6.27507,2022,7
45,2022-07-01 06:00:03,2022-07-01 05:50:54,DEVERELL PLACE,30,12,18,OPEN,Deverell Place,53.3515,-6.25527,2022,7
72,2022-07-01 06:00:03,2022-07-01 05:50:32,JOHN STREET WEST,31,6,25,OPEN,John Street West,53.3431,-6.27717,2022,7
73,2022-07-01 06:00:03,2022-07-01 05:55:51,FRANCIS STREET,30,8,22,OPEN,Francis Street,53.3421,-6.27523,2022,7
7,2022-07-01 06:30:03,2022-07-01 06:28:04,HIGH STREET,29,22,7,OPEN,High Street,53.3436,-6.27507,2022,7
