STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,YEAR,MONTH
7,2023-06-01 00:00:03,2023-05-31 23:57:09,HIGH STREET,29,24,5,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 00:00:03,2023-05-31 23:52:18,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 00:00:03,2023-05-31 23:56:40,JOHN STREET WEST,31,28,3,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 00:00:03,2023-05-31 23:49:49,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 00:30:03,2023-06-01 00:27:29,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 00:30:03,2023-06-01 00:22:35,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 00:30:03,2023-06-01 00:24:28,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 00:30:03,2023-06-01 00:20:05,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 01:00:05,2023-06-01 00:57:47,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 01:00:05,2023-06-01 00:53:26,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 01:00:05,2023-06-01 00:54:45,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 01:00:05,2023-06-01 00:50:24,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 01:30:03,2023-06-01 01:28:02,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 01:30:03,2023-06-01 01:23:10,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 01:30:03,2023-06-01 01:25:01,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 01:30:03,2023-06-01 01:20:41,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 02:00:03,2023-06-01 01:58:17,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 02:00:03,2023-06-01 01:53:25,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 02:00:03,2023-06-01 01:55:17,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 02:00:03,2023-06-01 01:50:57,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 02:30:03,2023-06-01 02:28:33,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 02:30:03,2023-06-01 02:23:42,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 02:30:03,2023-06-01 02:25:33,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 02:30:03,2023-06-01 02:27:56,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 03:00:04,2023-06-01 02:58:48,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 03:00:04,2023-06-01 02:53:58,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 03:00:04,2023-06-01 02:55:48,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 03:00:04,2023-06-01 02:51:32,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 03:30:03,2023-06-01 03:25:38,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 03:30:03,2023-06-01 03:29:08,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 03:30:03,2023-06-01 03:25:37,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 03:30:03,2023-06-01 03:26:40,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 04:00:02,2023-06-01 03:55:55,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 04:00:02,2023-06-01 03:59:24,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 04:00:02,2023-06-01 03:55:54,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 04:00:02,2023-06-01 03:56:56,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 04:30:03,2023-06-01 04:26:11,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 04:30:03,2023-06-01 04:29:44,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 04:30:03,2023-06-01 04:26:10,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 04:30:03,2023-06-01 04:27:16,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 05:00:05,2023-06-01 04:56:27,HIGH STREET,29,27,2,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 05:00:05,2023-06-01 04:49:55,DEVERELL PLACE,30,6,24,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 05:00:05,2023-06-01 04:56:25,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 05:00:05,2023-06-01 04:57:32,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 05:30:02,2023-06-01 05:26:45,HIGH STREET,29,28,1,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 05:30:02,2023-06-01 05:21:00,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 05:30:02,2023-06-01 05:26:42,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 05:30:02,2023-06-01 05:27:49,FRANCIS STREET,30,20,10,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 06:00:03,2023-06-01 05:57:01,HIGH STREET,29,28,1,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 06:00:03,2023-06-01 05:50:31,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 06:00:03,2023-06-01 05:56:57,JOHN STREET WEST,31,30,1,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 06:00:03,2023-06-01 05:58:13,FRANCIS STREET,30,22,8,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 06:30:03,2023-06-01 06:27:16,HIGH STREET,29,28,1,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 06:30:03,2023-06-01 06:20:51,DEVERELL PLACE,30,9,21,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 06:30:03,2023-06-01 06:29:24,JOHN STREET WEST,31,18,13,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 06:30:03,2023-06-01 06:28:29,FRANCIS STREET,30,23,7,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 07:00:03,2023-06-01 06:59:51,HIGH STREET,29,28,1,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 07:00:03,2023-06-01 06:59:21,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 07:00:03,2023-06-01 06:57:34,JOHN STREET WEST,31,14,17,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 07:00:03,2023-06-01 06:58:49,FRANCIS STREET,30,26,4,OPEN,Francis Street,53.3421,-6.27523,2023,6
7,2023-06-01 07:30:03,2023-06-01 07:27:49,HIGH STREET,29,29,0,OPEN,High Street,53.3436,-6.27507,2023,6
45,2023-06-01 07:30:03,2023-06-01 07:21:30,DEVERELL PLACE,30,10,20,OPEN,Deverell Place,53.3515,-6.25527,2023,6
72,2023-06-01 07:30:03,2023-06-01 07:29:17,JOHN STREET WEST,31,17,14,OPEN,John Street West,53.3431,-6.27717,2023,6
73,2023-06-01 07:30:03,2023-06-01 07:29:11,FRANCIS STREET,30,30,0,OPEN,Francis Street,53.3421,-6.27523,2023,6
