STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,YEAR,MONTH
7,2023-12-01 00:00:03,2023-11-30 23:58:22,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 00:00:03,2023-11-30 23:51:50,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 00:00:03,2023-11-30 23:53:34,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 00:00:03,2023-11-30 23:59:31,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 00:30:02,2023-12-01 00:28:40,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 00:30:02,2023-12-01 00:22:06,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 00:30:02,2023-12-01 00:23:50,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 00:30:02,2023-12-01 00:28:19,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 01:00:03,2023-12-01 00:59:00,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 01:00:03,2023-12-01 00:52:25,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 01:00:03,2023-12-01 00:54:07,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 01:00:03,2023-12-01 00:50:23,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 01:30:03,2023-12-01 01:29:16,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 01:30:03,2023-12-01 01:22:42,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 01:30:03,2023-12-01 01:24:23,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 01:30:03,2023-12-01 01:20:40,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 02:00:02,2023-12-01 01:59:33,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 02:00:02,2023-12-01 01:53:00,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 02:00:02,2023-12-01 01:54:38,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 02:00:02,2023-12-01 01:50:55,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 02:30:03,2023-12-01 02:19:44,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 02:30:03,2023-12-01 02:23:16,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 02:30:03,2023-12-01 02:24:54,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 02:30:03,2023-12-01 02:21:10,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 03:00:03,2023-12-01 02:50:01,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 03:00:03,2023-12-01 02:53:32,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 03:00:03,2023-12-01 02:55:09,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 03:00:03,2023-12-01 02:51:26,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 03:30:03,2023-12-01 03:26:30,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 03:30:03,2023-12-01 03:29:25,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 03:30:03,2023-12-01 03:26:28,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 03:30:03,2023-12-01 03:27:24,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
7,2023-12-01 04:00:03,2023-12-01 03:56:45,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2023,12
45,2023-12-01 04:00:03,2023-12-01 03:59:42,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2023,12
72,2023-12-01 04:00:03,2023-12-01 03:56:44,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2023,12
73,2023-12-01 04:00:03,2023-12-01 03:57:40,FRANCIS STREET,30,24,6,OPEN,Francis Street,53.3421,-6.27523,2023,12
