STATION ID,TIME,LAST UPDATED,NAME,BIKE_STANDS,AVAILABLE_BIKE_STANDS,AVAILABLE_BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,YEAR,MONTH
73,2022-09-01 04:00:02,2022-09-01 03:49:46,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 04:30:03,2022-09-01 04:29:28,HIGH STREET,29,10,19,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 04:30:03,2022-09-01 04:28:36,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 04:30:03,2022-09-01 04:22:59,JOHN STREET WEST,31,25,6,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 04:30:03,2022-09-01 04:20:07,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 05:00:03,2022-09-01 04:49:40,HIGH STREET,29,10,19,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 05:00:03,2022-09-01 04:51:41,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 05:00:03,2022-09-01 04:53:17,JOHN STREET WEST,31,25,6,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 05:00:03,2022-09-01 04:50:25,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 05:30:02,2022-09-01 05:19:42,HIGH STREET,29,11,18,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 05:30:02,2022-09-01 05:20:10,DEVERELL PLACE,30,0,30,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 05:30:02,2022-09-01 05:20:13,JOHN STREET WEST,31,25,6,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 05:30:02,2022-09-01 05:20:12,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 06:00:02,2022-09-01 05:55:40,HIGH STREET,29,12,17,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 06:00:02,2022-09-01 05:53:14,DEVERELL PLACE,30,0,29,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 06:00:02,2022-09-01 05:50:32,JOHN STREET WEST,31,25,6,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 06:00:02,2022-09-01 05:50:40,FRANCIS STREET,30,15,15,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 06:30:03,2022-09-01 06:25:59,HIGH STREET,29,12,17,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 06:30:03,2022-09-01 06:26:13,DEVERELL PLACE,30,11,18,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 06:30:03,2022-09-01 06:23:57,JOHN STREET WEST,31,26,5,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 06:30:03,2022-09-01 06:28:26,FRANCIS STREET,30,18,12,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 07:00:03,2022-09-01 06:51:38,HIGH STREET,29,13,16,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 07:00:03,2022-09-01 06:52:23,DEVERELL PLACE,30,12,17,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 07:00:03,2022-09-01 06:55:35,JOHN STREET WEST,31,26,5,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 07:00:03,2022-09-01 06:58:06,FRANCIS STREET,30,21,9,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 07:30:02,2022-09-01 07:21:24,HIGH STREET,29,14,15,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 07:30:02,2022-09-01 07:26:08,DEVERELL PLACE,30,12,17,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 07:30:02,2022-09-01 07:20:32,JOHN STREET WEST,31,27,4,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 07:30:02,2022-09-01 07:27:40,FRANCIS STREET,30,27,3,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 08:00:02,2022-09-01 07:53:03,HIGH STREET,29,15,14,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 08:00:02,2022-09-01 07:51:03,DEVERELL PLACE,30,12,17,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 08:00:02,2022-09-01 07:54:57,JOHN STREET WEST,31,31,0,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 08:00:02,2022-09-01 07:50:34,FRANCIS STREET,30,29,1,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 08:30:02,2022-09-01 08:28:53,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 08:30:02,2022-09-01 08:27:58,DEVERELL PLACE,30,18,11,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 08:30:02,2022-09-01 08:29:11,JOHN STREET WEST,31,31,0,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 08:30:02,2022-09-01 08:26:56,FRANCIS STREET,30,30,0,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 09:00:03,2022-09-01 08:53:14,HIGH STREET,29,23,6,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 09:00:03,2022-09-01 08:53:34,DEVERELL PLACE,30,17,12,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 09:00:03,2022-09-01 08:53:43,JOHN STREET WEST,31,12,19,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 09:00:03,2022-09-01 08:57:54,FRANCIS STREET,30,27,3,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 09:30:03,2022-09-01 09:20:26,HIGH STREET,29,22,7,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 09:30:03,2022-09-01 09:21:43,DEVERELL PLACE,30,15,14,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 09:30:03,2022-09-01 09:26:38,JOHN STREET WEST,31,14,17,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 09:30:03,2022-09-01 09:24:50,FRANCIS STREET,30,27,3,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 10:00:02,2022-09-01 09:54:17,HIGH STREET,29,20,9,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 10:00:02,2022-09-01 09:52:01,DEVERELL PLACE,30,15,14,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 10:00:02,2022-09-01 09:58:04,JOHN STREET WEST,31,13,18,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 10:00:02,2022-09-01 09:49:54,FRANCIS STREET,30,28,2,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-01 10:30:02,2022-09-01 10:21:04,HIGH STREET,29,22,7,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-01 10:30:02,2022-09-01 10:22:18,DEVERELL PLACE,30,15,14,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-01 10:30:02,2022-09-01 10:21:27,JOHN STREET WEST,31,14,17,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-01 10:30:02,2022-09-01 10:22:27,FRANCIS STREET,30,30,0,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-02 21:30:02,2022-09-02 21:23:17,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-02 21:30:02,2022-09-02 21:27:04,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-02 21:30:02,2022-09-02 21:29:08,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-02 21:30:02,2022-09-02 21:23:41,FRANCIS STREET,30,15,15,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-02 22:00:03,2022-09-02 21:57:26,HIGH STREET,29,19,10,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-02 22:00:03,2022-09-02 21:54:08,DEVERELL PLACE,30,10,20,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-02 22:00:03,2022-09-02 21:55:27,JOHN STREET WEST,31,22,9,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-02 22:00:03,2022-09-02 21:53:59,FRANCIS STREET,30,15,15,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-02 22:30:02,2022-09-02 22:27:51,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-02 22:30:02,2022-09-02 22:23:33,DEVERELL PLACE,30,10,20,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-02 22:30:02,2022-09-02 22:28:49,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-02 22:30:02,2022-09-02 22:21:08,FRANCIS STREET,30,14,16,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-02 23:00:02,2022-09-02 22:58:11,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-02 23:00:02,2022-09-02 22:54:44,DEVERELL PLACE,30,9,21,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-02 23:00:02,2022-09-02 22:53:54,JOHN STREET WEST,31,23,8,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-02 23:00:02,2022-09-02 22:51:27,FRANCIS STREET,30,14,16,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-02 23:30:02,2022-09-02 23:28:30,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-02 23:30:02,2022-09-02 23:25:02,DEVERELL PLACE,30,9,21,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-02 23:30:02,2022-09-02 23:24:11,JOHN STREET WEST,31,23,8,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-02 23:30:02,2022-09-02 23:25:51,FRANCIS STREET,30,14,16,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 00:00:02,2022-09-02 23:58:22,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 00:00:02,2022-09-02 23:53:08,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 00:00:02,2022-09-02 23:52:37,JOHN STREET WEST,31,22,9,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 00:00:02,2022-09-02 23:59:05,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 00:30:03,2022-09-03 00:28:42,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 00:30:03,2022-09-03 00:25:34,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 00:30:03,2022-09-03 00:22:55,JOHN STREET WEST,31,22,9,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 00:30:03,2022-09-03 00:21:32,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 01:00:02,2022-09-03 00:50:26,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 01:00:02,2022-09-03 00:50:26,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 01:00:02,2022-09-03 00:51:35,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 01:00:02,2022-09-03 00:50:25,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 01:30:03,2022-09-03 01:20:45,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 01:30:03,2022-09-03 01:20:43,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 01:30:03,2022-09-03 01:21:52,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 01:30:03,2022-09-03 01:20:45,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 02:00:02,2022-09-03 01:51:04,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 02:00:02,2022-09-03 01:51:02,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 02:00:02,2022-09-03 01:52:10,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 02:00:02,2022-09-03 01:51:04,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 02:30:02,2022-09-03 02:21:23,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 02:30:02,2022-09-03 02:21:19,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 02:30:02,2022-09-03 02:22:27,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 02:30:02,2022-09-03 02:21:22,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 03:00:03,2022-09-03 02:51:42,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 03:00:03,2022-09-03 02:51:37,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 03:00:03,2022-09-03 02:52:45,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 03:00:03,2022-09-03 02:51:42,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 03:30:03,2022-09-03 03:22:01,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 03:30:03,2022-09-03 03:26:39,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 03:30:03,2022-09-03 03:27:11,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 03:30:03,2022-09-03 03:22:01,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 04:00:02,2022-09-03 03:52:20,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 04:00:02,2022-09-03 03:56:57,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 04:00:02,2022-09-03 03:57:29,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 04:00:02,2022-09-03 03:52:21,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 04:30:02,2022-09-03 04:22:39,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 04:30:02,2022-09-03 04:27:23,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 04:30:02,2022-09-03 04:27:46,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 04:30:02,2022-09-03 04:22:40,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 05:00:02,2022-09-03 04:52:58,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 05:00:02,2022-09-03 04:57:41,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 05:00:02,2022-09-03 04:58:03,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 05:00:02,2022-09-03 04:58:03,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 05:30:03,2022-09-03 05:20:14,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 05:30:03,2022-09-03 05:20:11,DEVERELL PLACE,30,7,23,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 05:30:03,2022-09-03 05:26:05,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 05:30:03,2022-09-03 05:20:12,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 06:00:02,2022-09-03 05:50:33,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 06:00:02,2022-09-03 05:57:25,DEVERELL PLACE,30,8,22,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 06:00:02,2022-09-03 05:56:23,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 06:00:02,2022-09-03 05:50:31,FRANCIS STREET,30,11,19,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 06:30:02,2022-09-03 06:20:52,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 06:30:02,2022-09-03 06:27:43,DEVERELL PLACE,30,8,22,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 06:30:02,2022-09-03 06:26:40,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 06:30:02,2022-09-03 06:28:06,FRANCIS STREET,30,12,18,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 07:00:03,2022-09-03 06:51:11,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 07:00:03,2022-09-03 06:55:32,DEVERELL PLACE,30,10,20,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 07:00:03,2022-09-03 06:56:57,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 07:00:03,2022-09-03 06:52:34,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 07:30:03,2022-09-03 07:21:30,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 07:30:03,2022-09-03 07:25:23,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 07:30:03,2022-09-03 07:27:15,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 07:30:03,2022-09-03 07:22:53,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 08:00:02,2022-09-03 07:50:24,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 08:00:02,2022-09-03 07:53:06,DEVERELL PLACE,30,12,18,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 08:00:02,2022-09-03 07:56:56,JOHN STREET WEST,31,19,12,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 08:00:02,2022-09-03 07:53:12,FRANCIS STREET,30,13,17,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 08:30:02,2022-09-03 08:20:43,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 08:30:02,2022-09-03 08:23:23,DEVERELL PLACE,30,12,18,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 08:30:02,2022-09-03 08:27:14,JOHN STREET WEST,31,19,12,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 08:30:02,2022-09-03 08:27:12,FRANCIS STREET,30,15,15,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 09:00:02,2022-09-03 08:56:22,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 09:00:02,2022-09-03 08:57:06,DEVERELL PLACE,30,12,18,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 09:00:02,2022-09-03 08:57:31,JOHN STREET WEST,31,19,12,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 09:00:02,2022-09-03 08:58:02,FRANCIS STREET,30,14,16,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 09:30:02,2022-09-03 09:20:56,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 09:30:02,2022-09-03 09:26:45,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 09:30:02,2022-09-03 09:25:19,JOHN STREET WEST,31,21,10,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 09:30:02,2022-09-03 09:28:21,FRANCIS STREET,30,14,16,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 10:00:03,2022-09-03 09:51:16,HIGH STREET,29,18,11,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 10:00:03,2022-09-03 09:57:02,DEVERELL PLACE,30,11,19,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 10:00:03,2022-09-03 09:54:32,JOHN STREET WEST,31,23,8,OPEN,John Street West,53.3431,-6.27717,2022,9
73,2022-09-03 10:00:03,2022-09-03 09:52:17,FRANCIS STREET,30,15,15,OPEN,Francis Street,53.3421,-6.27523,2022,9
7,2022-09-03 10:30:02,2022-09-03 10:20:04,HIGH STREET,29,17,12,OPEN,High Street,53.3436,-6.27507,2022,9
45,2022-09-03 10:30:02,2022-09-03 10:24:58,DEVERELL PLACE,30,9,21,OPEN,Deverell Place,53.3515,-6.25527,2022,9
72,2022-09-03 10:30:02,2022-09-03 10:24:17,JOHN STREET WEST,31,24,7,OPEN,John Street West,53.3431,-6.27717,2022,9
